value,geometry
34.07448108306285,POINT (79.9992726552118 6.7293441594499805)
34.07334471067604,POINT (80.0083199516145 6.729362589037206)
34.07208601428337,POINT (80.01736727324806 6.7293808513167095)
34.07070178972903,POINT (80.02641461988233 6.729398946286228)
34.0691890055955,POINT (80.03546199128728 6.7294168739435145)
34.067544828620534,POINT (80.04450938723278 6.729434634286344)
34.0657666497336,POINT (80.0535568074887 6.729452227312511)
34.06385211051019,POINT (80.06260425182498 6.729469653019831)
34.0617991298161,POINT (80.0716517200115 6.729486911406146)
34.059605930387754,POINT (80.08069921181814 6.729504002469307)
34.05727106507093,POINT (80.08974672701478 6.729520926207197)
34.05479344241839,POINT (80.09879426537132 6.729537682617717)
34.05217235132784,POINT (80.10784182665763 6.729554271698782)
34.04940748438738,POINT (80.1168894106436 6.729570693448336)
34.04649895958464,POINT (80.12593701709908 6.72958694786434)
34.0434473400314,POINT (80.13498464579395 6.729603034944776)
34.04025365135625,POINT (80.14403229649808 6.729618954687648)
34.03691939642561,POINT (80.15307996898134 6.729634707090981)
34.03344656706803,POINT (80.16212766301358 6.729650292152815)
34.02983765249899,POINT (80.17117537836468 6.729665709871221)
34.02609564417244,POINT (80.18022311480448 6.729680960244283)
34.0222240368224,POINT (80.18927087210284 6.729696043270106)
34.01822682550158,POINT (80.19831865002962 6.7297109589468205)
34.0141084984743,POINT (80.20736644835465 6.729725707272575)
34.009874025876535,POINT (80.21641426684778 6.7297402882455355)
34.005528844116576,POINT (80.22546210527887 6.729754701863895)
34.001078836053665,POINT (80.23450996341774 6.729768948125864)
33.99653030705746,POINT (80.24355784103425 6.729783027029673)
33.99188995711782,POINT (80.25260573789822 6.729796938573575)
33.987164849239306,POINT (80.26165365377948 6.729810682755843)
33.982362374417164,POINT (80.27070158844788 6.72982425957477)
33.977490213549515,POINT (80.27974954167323 6.729837669028672)
33.972556296692346,POINT (80.28879751322535 6.729850911115884)
33.9675687601087,POINT (80.2978455028741 6.72986398583476)
33.96253590159936,POINT (80.30689351038927 6.729876893183682)
33.957466134629286,POINT (80.31594153554069 6.729889633161042)
33.9523679417803,POINT (80.32498957809817 6.729902205765262)
33.947249828066845,POINT (80.33403763783153 6.72991461099478)
33.94212027464708,POINT (80.34308571451058 6.729926848848055)
33.9369876934468,POINT (80.35213380790513 6.72993891932357)
33.931860383189466,POINT (80.36118191778499 6.729950822419825)
33.92674648729207,POINT (80.37023004391997 6.729962558135343)
33.92165395404591,POINT (80.37927818607987 6.729974126468666)
33.916590499453335,POINT (80.3883263440345 6.729985527418361)
33.91156357303907,POINT (80.39737451755363 6.729996760983008)
33.906580326898364,POINT (80.4064227064071 6.730007827161214)
33.90164758818532,POINT (80.41547091036466 6.730018725951608)
33.896771835185945,POINT (80.42451912919614 6.730029457352835)
33.891959177061345,POINT (80.43356736267131 6.730040021363561)
33.88721533729053,POINT (80.44261561055998 6.7300504179824765)
33.88254564078817,POINT (80.45166387263194 6.730060647208292)
33.877955004623736,POINT (80.46071214865694 6.730070709039734)
33.873447932223655,POINT (80.46976043840479 6.730080603475557)
33.869028510899156,POINT (80.47880874164528 6.730090330514529)
33.86470041250888,POINT (80.48785705814818 6.730099890155445)
33.86046689703867,POINT (80.49690538768327 6.730109282397118)
33.85633081885858,POINT (80.50595373002034 6.73011850723838)
33.852294635403204,POINT (80.51500208492914 6.730127564678089)
33.84836041801016,POINT (80.52405045217945 6.730136454715118)
33.84452986464814,POINT (80.53309883154107 6.730145177348364)
33.840804314265455,POINT (80.54214722278373 6.730153732576744)
33.83718476249495,POINT (80.55119562567724 6.7301621203991955)
33.83367187845892,POINT (80.56024403999135 6.730170340814678)
33.830266022429136,POINT (80.5692924654958 6.73017839382217)
33.82696726411075,POINT (80.57834090196042 6.730186279420671)
33.823775401334665,POINT (80.5873893491549 6.730193997609204)
33.82068997895991,POINT (80.59643780684905 6.730201548386811)
33.81771030780593,POINT (80.60548627481262 6.730208931752553)
33.81483548345293,POINT (80.61453475281537 6.730216147705512)
33.81206440476745,POINT (80.62358324062706 6.730223196244795)
33.80939579202844,POINT (80.63263173801742 6.730230077369526)
33.80682820454734,POINT (80.64168024475626 6.730236791078848)
33.80436005769247,POINT (80.65072876061329 6.730243337371933)
33.801989639244624,POINT (80.65977728535827 6.730249716247964)
33.79971512502559,POINT (80.66882581876098 6.73025592770615)
33.79753459375539,POINT (80.67787436059112 6.730261971745718)
33.79544604110685,POINT (80.68692291061849 6.730267848365922)
33.79344739293752,POINT (80.69597146861281 6.7302735575660275)
33.79153651768913,POINT (80.70502003434385 6.73027909934533)
33.789711237953874,POINT (80.71406860758132 6.730284473703138)
33.78796934121463,POINT (80.72311718809502 6.730289680638787)
33.78630858977284,POINT (80.73216577565465 6.730294720151627)
33.7847267298836,POINT (80.74121437002997 6.730299592241037)
33.783221500121854,POINT (80.75026297099072 6.730304296906407)
33.7817906390077,POINT (80.75931157830665 6.730308834147158)
33.78043189192162,POINT (80.76836019174749 6.730313203962722)
33.77914301734247,POINT (80.77740881108299 6.73031740635256)
33.77792179244306,POINT (80.78645743608288 6.730321441316148)
33.77676601807871,POINT (80.79550606651692 6.730325308852986)
33.775673523204865,POINT (80.80455470215485 6.730329008962593)
33.77464216875983,POINT (80.81360334276637 6.7303325416445094)
34.0720967743767,POINT (79.74593631429897 6.737804097845784)
34.07298474532456,POINT (79.75498297823114 6.737827242386958)
34.07384260072425,POINT (79.76402967383817 6.737850219465528)
34.074668025632555,POINT (79.77307640089006 6.737873029078641)
34.07545860382584,POINT (79.78212315915681 6.737895671223467)
34.076211816402434,POINT (79.79116994840838 6.737918145897194)
34.07692504071927,POINT (79.80021676841476 6.737940453097036)
34.077595549711006,POINT (79.8092636189459 6.737962592820224)
34.07822051164386,POINT (79.81831049977183 6.737984565064009)
34.0787969903594,POINT (79.82735741066243 6.738006369825665)
34.07932194606679,POINT (79.83640435138771 6.7380280071024865)
34.079792236745504,POINT (79.84545132171765 6.738049476891788)
34.08020462022288,POINT (79.85449832142216 6.738070779190904)
34.08055575699351,POINT (79.86354535027121 6.738091913997194)
34.080842213849735,POINT (79.87259240803473 6.738112881308029)
34.08106046839335,POINT (79.8816394944827 6.738133681120815)
34.08120691449997,POINT (79.890686609385 6.738154313432965)
34.081277868806836,POINT (79.89973375251162 6.738174778241917)
34.08126957829408,POINT (79.90878092363248 6.738195075545135)
34.08117822902694,POINT (79.91782812251748 6.7382152053401)
34.08099995612294,POINT (79.92687534893655 6.73823516762431)
34.08073085500304,POINT (79.93592260265966 6.738254962395291)
34.080366993978984,POINT (79.94496988345666 6.738274589650585)
34.07990442822063,POINT (79.9540171910975 6.738294049387756)
34.07933921513679,POINT (79.9630645253521 6.738313341604388)
34.07866743119071,POINT (79.97211188599033 6.738332466298088)
34.07788519015654,POINT (79.98115927278212 6.738351423466481)
34.07698866280699,POINT (79.99020668549737 6.738370213107214)
34.07597409800275,POINT (79.99925412390597 6.738388835217957)
34.07483784513393,POINT (80.00830158777781 6.738407289796395)
34.07357637783999,POINT (80.0173490768828 6.738425576840242)
34.07218631891009,POINT (80.0263965909908 6.7384436963472245)
34.07066446623863,POINT (80.0354441298717 6.738461648315095)
34.06900781968308,POINT (80.0444916932954 6.738479432741625)
34.0672136086417,POINT (80.05353928103175 6.738497049624606)
34.06527932013987,POINT (80.06258689285063 6.738514498961854)
34.06320272718375,POINT (80.07163452852193 6.7385317807512015)
34.060981917111874,POINT (80.0806821878155 6.738548894990501)
34.05861531964826,POINT (80.0897298705012 6.738565841677634)
34.056101734335655,POINT (80.09877757634892 6.738582620810491)
34.05344035700641,POINT (80.10782530512849 6.738599232386993)
34.050630804930925,POINT (80.11687305660978 6.738615676405077)
34.04767314027132,POINT (80.12592083056265 6.738631952862703)
34.04456789146114,POINT (80.13496862675692 6.738648061757847)
34.04131607213203,POINT (80.14401644496246 6.738664003088513)
34.03791919721546,POINT (80.15306428494912 6.73867977685272)
34.03437929586243,POINT (80.16211214648672 6.738695383048511)
34.03069892084714,POINT (80.17116002934512 6.738710821673948)
34.02688115415209,POINT (80.18020793329414 6.738726092727117)
34.022929608471266,POINT (80.18925585810362 6.738741196206119)
34.018848424415935,POINT (80.1983038035434 6.738756132109081)
34.01464226326157,POINT (80.20735176938328 6.738770900434149)
34.010316295135915,POINT (80.21639975539311 6.738785501179489)
34.00587618261425,POINT (80.22544776134272 6.738799934343288)
34.00132805975795,POINT (80.2344957870019 6.738814199923757)
33.99667850670515,POINT (80.24354383214049 6.738828297919122)
33.99193451999509,POINT (80.2525918965283 6.738842228327634)
33.98710347888001,POINT (80.26163997993513 6.738855991147564)
33.982193107946784,POINT (80.2706880821308 6.738869586377204)
33.977211436435056,POINT (80.27973620288513 6.738883014014864)
33.97216675469531,POINT (80.28878434196791 6.738896274058882)
33.96706756828009,POINT (80.29783249914894 6.738909366507605)
33.961922550200974,POINT (80.30688067419804 6.738922291359413)
33.95674049191291,POINT (80.31592886688499 6.738935048612698)
33.951530253605725,POINT (80.32497707697958 6.738947638265881)
33.946300714388364,POINT (80.33402530425163 6.738960060317395)
33.941060722945906,POINT (80.3430735484709 6.7389723147656975)
33.9358190492325,POINT (80.3521218094072 6.73898440160927)
33.930584337735425,POINT (80.36117008683031 6.73899632084661)
33.92536506280789,POINT (80.37021838051001 6.739008072476239)
33.92016948652224,POINT (80.3792666902161 6.739019656496696)
33.91500561944169,POINT (80.38831501571835 6.7390310729065455)
33.90988118465015,POINT (80.39736335678653 6.739042321704369)
33.904803585316785,POINT (80.40641171319042 6.73905340288877)
33.89977987600732,POINT (80.41546008469982 6.739064316458372)
33.89481673788832,POINT (80.42450847108447 6.739075062411821)
33.889920457906754,POINT (80.43355687211417 6.739085640747783)
33.88509691196471,POINT (80.44260528755866 6.739096051464947)
33.880351552051245,POINT (80.45165371718772 6.739106294562014)
33.87568939723975,POINT (80.4607021607711 6.739116370037717)
33.87111502841114,POINT (80.4697506180786 6.739126277890806)
33.86663258652159,POINT (80.47879908887995 6.739136018120049)
33.86224577419841,POINT (80.48784757294493 6.739145590724236)
33.85795786041883,POINT (80.49689607004329 6.73915499570218)
33.85377168800515,POINT (80.50594457994477 6.739164233052714)
33.8496896836542,POINT (80.51499310241915 6.739173302774689)
33.84571387020979,POINT (80.52404163723617 6.739182204866982)
33.841845880884044,POINT (80.53309018416559 6.739190939328483)
33.83808697513449,POINT (80.54213874297714 6.739199506158111)
33.83443805591068,POINT (80.5511873134406 6.739207905354802)
33.83089968799419,POINT (80.56023589532569 6.739216136917515)
33.82747211716908,POINT (80.56928448840216 6.739224200845222)
33.824155289976325,POINT (80.57833309243976 6.73923209713693)
33.82094887382342,POINT (80.58738170720825 6.7392398257916515)
33.81785227723998,POINT (80.59643033247734 6.739247386808431)
33.81486467009044,POINT (80.6054789680168 6.73925478018633)
33.8119850035753,POINT (80.61452761359634 6.739262005924427)
33.80921202987347,POINT (80.6235762689857 6.739269064021828)
33.806544321297835,POINT (80.63262493395463 6.739275954477654)
33.80398028885614,POINT (80.64167360827287 6.739282677291052)
33.80151820012757,POINT (80.65072229171015 6.7392892324611875)
33.799156196382754,POINT (80.65977098403617 6.739295619987245)
33.79689230889128,POINT (80.66881968502071 6.739301839868432)
33.79472447437538,POINT (80.67786839443349 6.739307892103977)
33.792650549582,POINT (80.6869171120442 6.739313776693128)
33.790668324957394,POINT (80.69596583762261 6.739319493635152)
33.78877553741895,POINT (80.70501457093843 6.739325042929343)
33.786969882228384,POINT (80.71406331176138 6.73933042457501)
33.7852490239782,POINT (80.72311205986121 6.739335638571485)
33.783610606710205,POINT (80.7321608150076 6.739340684918122)
33.782052263190415,POINT (80.74120957697033 6.739345563614291)
33.78057162336943,POINT (80.75025834551909 6.739350274659389)
33.7791663220606,POINT (80.75930712042359 6.739354818052832)
33.77783400587153,POINT (80.76835590145356 6.739359193794055)
33.77657233942612,POINT (80.77740468837874 6.739363401882512)
33.77537901091584,POINT (80.78645348096882 6.739367442317684)
33.77425173701949,POINT (80.79550227899354 6.739371315099067)
33.77318826723118,POINT (80.80455108222262 6.739375020226183)
33.77218638763569,POINT (80.81359989042573 6.739378557698569)
34.0729802086604,POINT (79.74591306297083 6.746847978342072)
34.07389335242548,POINT (79.75495989452928 6.746871154226655)
34.07477663025709,POINT (79.76400675776547 6.74689416242185)
34.07562769004455,POINT (79.7730536524494 6.746917002924802)
34.076444074194185,POINT (79.78210057835103 6.746939675732675)
34.07722321797279,POINT (79.79114753524031 6.746962180842657)
34.07796244818294,POINT (79.8001945228872 6.7469845182519546)
34.07865898222075,POINT (79.80924154106165 6.747006687957794)
34.07930992757037,POINT (79.81828858953361 6.747028689957427)
34.079912281793455,POINT (79.82733566807302 6.747050524248122)
34.080462933075445,POINT (79.83638277644984 6.747072190827167)
34.08095866139406,POINT (79.84542991443399 6.747093689691877)
34.08139614037852,POINT (79.8544770817954 6.747115020839579)
34.0817719399312,POINT (79.863524278304 6.747136184267631)
34.08208252968566,POINT (79.87257150372973 6.747157179973402)
34.08232428337694,POINT (79.8816187578425 6.74717800795429)
34.08249348420131,POINT (79.89066604041223 6.747198668207704)
34.08258633124258,POINT (79.89971335120882 6.747219160731088)
34.08259894704193,POINT (79.9087606900022 6.747239485521894)
34.08252738638564,POINT (79.91780805656228 6.7472596425776)
34.0823676463824,POINT (79.92685545065895 6.747279631895702)
34.08211567789647,POINT (79.93590287206212 6.747299453473723)
34.08176739839687,POINT (79.94495032054166 6.747319107309202)
34.08131870627398,POINT (79.9539977958675 6.747338593399697)
34.08076549666455,POINT (79.9630452978095 6.747357911742792)
34.08010367881316,POINT (79.97209282613757 6.7473770623360885)
34.079329194983345,POINT (79.98114038062157 6.74739604517721)
34.07843804091391,POINT (79.99018796103141 6.747414860263798)
34.07742628779614,POINT (79.99923556713692 6.747433507593521)
34.076290105725086,POINT (80.008283198708 6.7474519871640615)
34.07502578855354,POINT (80.01733085551453 6.747470298973127)
34.07362978005039,POINT (80.02637853732634 6.747488443018445)
34.072098701235994,POINT (80.03542624391335 6.747506419297761)
34.07042937873698,POINT (80.04447397504535 6.747524227808848)
34.06861887397101,POINT (80.05352173049224 6.747541868549489)
34.06666451293964,POINT (80.06256951002386 6.747559341517503)
34.06456391637519,POINT (80.07161731341007 6.747576646710712)
34.062315029955755,POINT (80.08066514042072 6.747593784126977)
34.05991615427211,POINT (80.08971299082563 6.747610753764162)
34.05736597420267,POINT (80.09876086439466 6.747627555620167)
34.05466358732799,POINT (80.10780876089764 6.747644189692903)
34.05180853099643,POINT (80.1168566801044 6.747660655980307)
34.048800807637335,POINT (80.1259046217848 6.747676954480334)
34.04564090790983,POINT (80.13495258570863 6.747693085190961)
34.042329831273875,POINT (80.14400057164575 6.747709048110186)
34.03886910357661,POINT (80.15304857936594 6.747724843236027)
34.03526079126213,POINT (80.16209660863906 6.747740470566523)
34.03150751183697,POINT (80.17114465923494 6.747755930099735)
34.02761244025668,POINT (80.18019273092334 6.7477712218337444)
34.02357931094159,POINT (80.18924082347411 6.7477863457666505)
34.01941241518063,POINT (80.19828893665706 6.747801301896578)
34.015116593741894,POINT (80.20733707024199 6.7478160902216695)
34.01069722457499,POINT (80.2163852239987 6.747830710740091)
34.00616020556273,POINT (80.22543339769699 6.747845163450023)
34.00151193235712,POINT (80.23448159110667 6.747859448349678)
33.99675927141379,POINT (80.24352980399753 6.747873565437276)
33.99190952842013,POINT (80.25257803613935 6.747887514711068)
33.98697041239145,POINT (80.26162628730197 6.7479012961693225)
33.981949995785286,POINT (80.2706745572551 6.747914909810327)
33.97685667105508,POINT (80.2797228457686 6.747928355632394)
33.971699104127204,POINT (80.28877115261221 6.7479416336338485)
33.96648618533978,POINT (80.29781947755573 6.74795474381305)
33.96122697842525,POINT (80.30686782036895 6.747967686168367)
33.95593066815026,POINT (80.31591618082163 6.747980460698192)
33.950606507245745,POINT (80.32496455868355 6.747993067400941)
33.94526376326617,POINT (80.33401295372447 6.748005506275047)
33.93991166600962,POINT (80.34306136571418 6.748017777318967)
33.93455935611122,POINT (80.35210979442245 6.748029880531177)
33.92921583539026,POINT (80.361158239619 6.748041815910175)
33.923889919489255,POINT (80.37020670107367 6.748053583454477)
33.918590193291436,POINT (80.37925517855615 6.748065183162627)
33.913324969543204,POINT (80.38830367183625 6.74807661503318)
33.908102251042834,POINT (80.39735218068371 6.7480878790647205)
33.90292969668707,POINT (80.40640070486828 6.7480989752558465)
33.89781459159515,POINT (80.41544924415973 6.748109903605183)
33.89276382145803,POINT (80.42449779832778 6.748120664111372)
33.88778385118957,POINT (80.43354636714221 6.748131256773078)
33.88288070788879,POINT (80.44259495037275 6.7481416815889865)
33.878059968059254,POINT (80.45164354778916 6.7481519385578)
33.87332674897312,POINT (80.46069215916118 6.74816202767825)
33.86868570401663,POINT (80.46974078425855 6.74817194894908)
33.864141021808905,POINT (80.47878942285102 6.748181702369062)
33.85969642884899,POINT (80.4878380747083 6.748191287936981)
33.85535519541661,POINT (80.49688673960016 6.748200705651648)
33.85112014442969,POINT (80.50593541729633 6.748209955511896)
33.84699366294733,POINT (80.51498410756653 6.7482190375165745)
33.842977715998046,POINT (80.5240328101805 6.748227951664556)
33.83907386241178,POINT (80.53308152490796 6.748236697954734)
33.83528327233727,POINT (80.54213025151866 6.748245276386022)
33.8316067461352,POINT (80.55117898978231 6.7482536869573595)
33.82804473434985,POINT (80.56022773946864 6.748261929667694)
33.82459735847805,POINT (80.56927650034739 6.748270004516008)
33.82126443227287,POINT (80.57832527218827 6.748277911501298)
33.81804548333989,POINT (80.58737405476099 6.748285650622581)
33.814939774806064,POINT (80.59642284783529 6.748293221878896)
33.81194632686348,POINT (80.60547165118086 6.748300625269306)
33.809063938013345,POINT (80.61452046456746 6.748307860792888)
33.80629120585825,POINT (80.62356928776478 6.748314928448745)
33.803626547312504,POINT (80.63261812054253 6.7483218282360005)
33.801068218121635,POINT (80.64166696267046 6.748328560153796)
33.798614331602074,POINT (80.65071581391823 6.748335124201298)
33.796262876530555,POINT (80.6597646740556 6.748341520377689)
33.79401173413009,POINT (80.66881354285223 6.748347748682176)
33.79185869411471,POINT (80.67786242007789 6.748353809113988)
33.789801469769706,POINT (80.68691130550224 6.748359701672367)
33.787837712055925,POINT (80.695960198895 6.748365426356586)
33.78596502273827,POINT (80.70500910002586 6.748370983165933)
33.784180966547616,POINT (80.71405800866458 6.748376372099718)
33.7824830823936,POINT (80.7231069245808 6.74838159315727)
33.78086889365247,POINT (80.73215584754426 6.748386646337944)
33.77933591755964,POINT (80.74120477732465 6.7483915316411105)
33.777881673741305,POINT (80.75025371369169 6.748396249066163)
33.77650369192253,POINT (80.75930265641504 6.748400798612517)
33.77519951885194,POINT (80.76835160526444 6.748405180279607)
33.773966724485064,POINT (80.77740056000957 6.748409394066887)
33.77280290746899,POINT (80.78644952042012 6.748413439973836)
33.771705699971776,POINT (80.7954984862658 6.748417317999952)
33.770672771899804,POINT (80.80454745731632 6.748421028144752)
33.7697018345458,POINT (80.81359643334135 6.748424570407778)
34.073823704313156,POINT (79.74588977973491 6.755891855413354)
34.074761634338515,POINT (79.75493677914965 6.755915062642457)
34.0756699613475,POINT (79.76398381024505 6.7559381019553815)
34.07654629694627,POINT (79.77303087279104 6.75596097334927)
