value,geometry
8.7964067001488,POINT (80.53309883154107 6.730145177348364)
8.738348923582246,POINT (80.54214722278373 6.730153732576744)
8.681942995228793,POINT (80.55119562567724 6.7301621203991955)
8.627199342474615,POINT (80.56024403999135 6.730170340814678)
8.57412357967881,POINT (80.5692924654958 6.73017839382217)
8.522716793104152,POINT (80.57834090196042 6.730186279420671)
8.472975832212448,POINT (80.5873893491549 6.730193997609204)
8.42489360423368,POINT (80.59643780684905 6.730201548386811)
8.378459369199971,POINT (80.60548627481262 6.730208931752553)
8.333659032924809,POINT (80.61453475281537 6.730216147705512)
8.290475435699058,POINT (80.62358324062706 6.730223196244795)
8.248888634762475,POINT (80.63263173801742 6.730230077369526)
8.208876178888607,POINT (80.64168024475626 6.730236791078848)
8.170413373688218,POINT (80.65072876061329 6.730243337371933)
8.13347353648902,POINT (80.65977728535827 6.730249716247964)
8.098028239885393,POINT (80.66882581876098 6.73025592770615)
8.064047543269297,POINT (80.67787436059112 6.730261971745718)
8.031500211852178,POINT (80.68692291061849 6.730267848365922)
8.000353922866493,POINT (80.69597146861281 6.7302735575660275)
7.970575458794964,POINT (80.70502003434385 6.73027909934533)
7.942130887616017,POINT (80.71406860758132 6.730284473703138)
7.914985730175776,POINT (80.72311718809502 6.730289680638787)
7.889105114901359,POINT (80.73216577565465 6.730294720151627)
7.864453920158245,POINT (80.74121437002997 6.730299592241037)
7.840996904627081,POINT (80.75026297099072 6.730304296906407)
7.818698826134048,POINT (80.75931157830665 6.730308834147158)
7.79752454941478,POINT (80.76836019174749 6.730313203962722)
7.77743914332639,POINT (80.77740881108299 6.73031740635256)
7.758407968046406,POINT (80.78645743608288 6.730321441316148)
7.740396752812746,POINT (80.79550606651692 6.730325308852986)
7.723371664766483,POINT (80.80455470215485 6.730329008962593)
7.707299369459809,POINT (80.81360334276637 6.7303325416445094)
12.342736085563427,POINT (79.74593631429897 6.737804097845784)
12.356573938657014,POINT (79.75498297823114 6.737827242386958)
12.369942480752947,POINT (79.76402967383817 6.737850219465528)
12.38280563652224,POINT (79.77307640089006 6.737873029078641)
12.3951257523143,POINT (79.78212315915681 6.737895671223467)
12.406863574377523,POINT (79.79116994840838 6.737918145897194)
12.417978232287107,POINT (79.80021676841476 6.737940453097036)
12.428427228335778,POINT (79.8092636189459 6.737962592820224)
12.438166433697049,POINT (79.81831049977183 6.737984565064009)
12.447150092223701,POINT (79.82735741066243 6.738006369825665)
12.455330832795216,POINT (79.83640435138771 6.7380280071024865)
12.462659691176324,POINT (79.84545132171765 6.738049476891788)
12.469086142392774,POINT (79.85449832142216 6.738070779190904)
12.47455814466889,POINT (79.86354535027121 6.738091913997194)
12.479022196002578,POINT (79.87259240803473 6.738112881308029)
12.482423404475531,POINT (79.8816394944827 6.738133681120815)
12.484705573407318,POINT (79.890686609385 6.738154313432965)
12.485811302459801,POINT (79.89973375251162 6.738174778241917)
12.485682105780754,POINT (79.90878092363248 6.738195075545135)
12.484258548239795,POINT (79.91782812251748 6.7382152053401)
12.481480400754076,POINT (79.92687534893655 6.73823516762431)
12.47728681562225,POINT (79.93592260265966 6.738254962395291)
12.471616522681378,POINT (79.94496988345666 6.738274589650585)
12.464408046969728,POINT (79.9540171910975 6.738294049387756)
12.455599948417017,POINT (79.9630645253521 6.738313341604388)
12.445131083890535,POINT (79.97211188599033 6.738332466298088)
12.432940891699442,POINT (79.98115927278212 6.738351423466481)
12.418969698399248,POINT (79.99020668549737 6.738370213107214)
12.403159047444031,POINT (79.99925412390597 6.738388835217957)
12.385452048905519,POINT (80.00830158777781 6.738407289796395)
12.36579374911769,POINT (80.0173490768828 6.738425576840242)
12.344131518715006,POINT (80.0263965909908 6.7384436963472245)
12.3204154571159,POINT (80.0354441298717 6.738461648315095)
12.294598811065601,POINT (80.0444916932954 6.738479432741625)
12.26663840439988,POINT (80.05353928103175 6.738497049624606)
12.236495075731934,POINT (80.06258689285063 6.738514498961854)
12.204134120307225,POINT (80.07163452852193 6.7385317807512015)
12.169525731826191,POINT (80.0806821878155 6.738548894990501)
12.132645439613851,POINT (80.0897298705012 6.738565841677634)
12.093474536131136,POINT (80.09877757634892 6.738582620810491)
12.052000489488501,POINT (80.10782530512849 6.738599232386993)
12.008217335351466,POINT (80.11687305660978 6.738615676405077)
11.962126042434372,POINT (80.12592083056265 6.738631952862703)
11.913734845675119,POINT (80.13496862675692 6.738648061757847)
11.863059541182695,POINT (80.14401644496246 6.738664003088513)
11.810123737161037,POINT (80.15306428494912 6.73867977685272)
11.754959055245317,POINT (80.16211214648672 6.738695383048511)
11.697605277046154,POINT (80.17116002934512 6.738710821673948)
11.638110431185275,POINT (80.18020793329414 6.738726092727117)
11.576530816721935,POINT (80.18925585810362 6.738741196206119)
11.512930959607543,POINT (80.1983038035434 6.738756132109081)
11.447383499656866,POINT (80.20735176938328 6.738770900434149)
11.379969006474719,POINT (80.21639975539311 6.738785501179489)
11.310775723809346,POINT (80.22544776134272 6.738799934343288)
11.239899242896602,POINT (80.2344957870019 6.738814199923757)
11.167442106488386,POINT (80.24354383214049 6.738828297919122)
11.093513346397753,POINT (80.2525918965283 6.738842228327634)
11.018227958513252,POINT (80.26163997993513 6.738855991147564)
10.94170632030784,POINT (80.2706880821308 6.738869586377204)
10.864073556864318,POINT (80.27973620288513 6.738883014014864)
10.785458862333028,POINT (80.28878434196791 6.738896274058882)
10.705994784504039,POINT (80.29783249914894 6.738909366507605)
10.625816480794462,POINT (80.30688067419804 6.738922291359413)
10.545060954405242,POINT (80.31592886688499 6.738935048612698)
10.463866279679456,POINT (80.32497707697958 6.738947638265881)
10.382370825789318,POINT (80.33402530425163 6.738960060317395)
10.300712487791577,POINT (80.3430735484709 6.7389723147656975)
10.219027933825581,POINT (80.3521218094072 6.73898440160927)
10.137451876795149,POINT (80.36117008683031 6.73899632084661)
10.05611637828991,POINT (80.37021838051001 6.739008072476239)
9.975150191782646,POINT (80.3792666902161 6.739019656496696)
9.894678151309076,POINT (80.38831501571835 6.7390310729065455)
9.81482061091989,POINT (80.39736335678653 6.739042321704369)
9.735692939217834,POINT (80.40641171319042 6.73905340288877)
9.657405072281461,POINT (80.41546008469982 6.739064316458372)
9.580061127257714,POINT (80.42450847108447 6.739075062411821)
9.503759077901947,POINT (80.43355687211417 6.739085640747783)
9.428590492378685,POINT (80.44260528755866 6.739096051464947)
9.354640332728676,POINT (80.45165371718772 6.739106294562014)
9.281986814574093,POINT (80.4607021607711 6.739116370037717)
9.210701324886728,POINT (80.4697506180786 6.739126277890806)
9.140848394993457,POINT (80.47879908887995 6.739136018120049)
9.072485725444773,POINT (80.48784757294493 6.739145590724236)
9.005664258928428,POINT (80.49689607004329 6.73915499570218)
8.940428297071229,POINT (80.50594457994477 6.739164233052714)
8.876815656734044,POINT (80.51499310241915 6.739173302774689)
8.814857861263489,POINT (80.52404163723617 6.739182204866982)
8.754580362110774,POINT (80.53309018416559 6.739190939328483)
8.696002786255988,POINT (80.54213874297714 6.739199506158111)
8.639139204974205,POINT (80.5511873134406 6.739207905354802)
8.583998419639315,POINT (80.56023589532569 6.739216136917515)
8.530584260471056,POINT (80.56928448840216 6.739224200845222)
8.478895894381116,POINT (80.57833309243976 6.73923209713693)
8.428928138355017,POINT (80.58738170720825 6.7392398257916515)
8.380671775109137,POINT (80.59643033247734 6.739247386808431)
8.334113868078003,POINT (80.6054789680168 6.73925478018633)
8.289238073108523,POINT (80.61452761359634 6.739262005924427)
8.246024944558707,POINT (80.6235762689857 6.739269064021828)
8.204452233812676,POINT (80.63262493395463 6.739275954477654)
8.164495178527378,POINT (80.64167360827287 6.739282677291052)
8.126126781214957,POINT (80.65072229171015 6.7392892324611875)
8.08931807603594,POINT (80.65977098403617 6.739295619987245)
8.054038382929976,POINT (80.66881968502071 6.739301839868432)
8.020255548441302,POINT (80.67786839443349 6.739307892103977)
7.9879361728050755,POINT (80.6869171120442 6.739313776693128)
7.957045823047613,POINT (80.69596583762261 6.739319493635152)
7.92754923201893,POINT (80.70501457093843 6.739325042929343)
7.899410483420313,POINT (80.71406331176138 6.73933042457501)
7.87259318301387,POINT (80.72311205986121 6.739335638571485)
7.84706061630624,POINT (80.7321608150076 6.739340684918122)
7.822775893086248,POINT (80.74120957697033 6.739345563614291)
7.799702079267532,POINT (80.75025834551909 6.739350274659389)
7.777802316543606,POINT (80.75930712042359 6.739354818052832)
7.757039930405809,POINT (80.76835590145356 6.739359193794055)
7.73737852710571,POINT (80.77740468837874 6.739363401882512)
7.718782080163964,POINT (80.78645348096882 6.739367442317684)
7.7012150070389875,POINT (80.79550227899354 6.739371315099067)
7.684642236572069,POINT (80.80455108222262 6.739375020226183)
7.669029267822146,POINT (80.81359989042573 6.739378557698569)
12.356503240744606,POINT (79.74591306297083 6.746847978342072)
12.370733378909636,POINT (79.75495989452928 6.746871154226655)
