value,geometry
20.70486313529997,POINT (80.46072212281992 6.721025044688724)
20.524021310999622,POINT (80.46977024523837 6.721034925707754)
20.346582371870095,POINT (80.4788183811482 6.721044639556926)
20.172694389989463,POINT (80.48786653031924 6.721054186235031)
20.00248951351894,POINT (80.49691469252129 6.721063565740882)
19.836084175936605,POINT (80.50596286752415 6.721072778073318)
19.673579399453192,POINT (80.5150110550976 6.721081823231195)
19.515061182840167,POINT (80.52405925501144 6.721090701213389)
19.36060096367693,POINT (80.53310746703548 6.721099412018798)
19.210256144980203,POINT (80.54215569093948 6.72110795564634)
19.064070676295167,POINT (80.55120392649327 6.7211163320949545)
18.922075679585625,POINT (80.56025217346664 6.7211245413636025)
18.78429011063791,POINT (80.56930043162933 6.721132583451264)
18.65072144716985,POINT (80.57834870075115 6.721140458356943)
18.521366395391116,POINT (80.5873969806019 6.721148166079657)
18.396211607375463,POINT (80.59644527095135 6.721155706618453)
18.27523440225996,POINT (80.60549357156928 6.721163079972392)
18.1584034849652,POINT (80.61454188222548 6.721170286140562)
18.04567965681813,POINT (80.62359020268973 6.721177325122066)
17.937016513143494,POINT (80.63263853273179 6.72118419691603)
17.832361123558524,POINT (80.64168687212145 6.721190901521602)
17.731654691350702,POINT (80.65073522062848 6.721197438937949)
17.634833188931864,POINT (80.65978357802267 6.72120380916426)
17.541827966938115,POINT (80.66883194407376 6.721210012199742)
17.452566335080263,POINT (80.67788031855156 6.721216048043626)
17.366972113340772,POINT (80.68692870122582 6.721221916695164)
17.284966152559065,POINT (80.6959770918663 6.721227618153627)
17.206466823847354,POINT (80.7050254902428 6.721233152418306)
17.131390476634238,POINT (80.71407389612507 6.721238519488514)
17.059651865444383,POINT (80.72312230928289 6.721243719363587)
16.991164545791715,POINT (80.73217072948599 6.721248752042875)
16.92584123979268,POINT (80.74121915650417 6.721253617525758)
16.863594172298207,POINT (80.75026759010719 6.7212583158116255)
16.804335378500507,POINT (80.75931603006478 6.721262846899901)
16.747976984096788,POINT (80.76836447614676 6.721267210790018)
16.694431459189843,POINT (80.77741292812284 6.721271407481438)
16.64361184717705,POINT (80.78646138576282 6.721275436973635)
16.595431969928953,POINT (80.79550984883643 6.721279299266113)
16.549806610587677,POINT (80.80455831711345 6.721282994358392)
16.50665167532769,POINT (80.81360679036362 6.72128652225001)
28.487543664678878,POINT (79.74595953372224 6.728760213928995)
28.522678050162913,POINT (79.75500603025813 6.728783327127874)
28.556576067827205,POINT (79.764052558466 6.728806273090921)
28.58914496311185,POINT (79.7730991181159 6.728829051815291)
28.620288025214144,POINT (79.78214570897777 6.728851663298155)
28.649904540229333,POINT (79.79119233082166 6.7288741075367104)
28.67788975795108,POINT (79.80023898341754 6.728896384528167)
28.70413487422185,POINT (79.80928566653544 6.728918494269765)
28.72852703085035,POINT (79.81833237994532 6.728940436758759)
28.750949335237063,POINT (79.82737912341716 6.7289622119924255)
28.77128090196787,POINT (79.83642589672098 6.728983819968061)
28.789396918745187,POINT (79.84547269962673 6.729005260682986)
28.805168739124653,POINT (79.85451953190439 6.72902653413454)
28.81846400460858,POINT (79.86356639332394 6.72904764032008)
28.82914679871121,POINT (79.87261328365531 6.729068579236992)
28.837077835651208,POINT (79.88166020266851 6.7290893508826715)
28.842114686338725,POINT (79.89070715013348 6.729109955254543)
28.84411204430291,POINT (79.89975412582018 6.729130392350052)
28.84292203414498,POINT (79.90880112949857 6.729150662166659)
28.838394564997092,POINT (79.91784816093858 6.729170764701847)
28.830377731311486,POINT (79.92689521991015 6.729190699953125)
28.818718263092908,POINT (79.93594230618326 6.7292104679180165)
28.803262027413524,POINT (79.94498941952781 6.729230068594068)
28.783854582709402,POINT (79.95403655971377 6.729249501978848)
28.76034178694467,POINT (79.96308372651103 6.729268768069947)
28.732570460241565,POINT (79.97213091968953 6.729287866864967)
28.700389102007257,POINT (79.98117813901922 6.729306798361543)
28.663648661941004,POINT (79.99022538426999 6.729325562557325)
28.622203363577114,POINT (79.9992726552118 6.7293441594499805)
28.575911578212963,POINT (80.0083199516145 6.729362589037206)
28.52463674619078,POINT (80.01736727324806 6.7293808513167095)
28.468248341553867,POINT (80.02641461988233 6.729398946286228)
28.406622875091706,POINT (80.03546199128728 6.7294168739435145)
28.339644929737513,POINT (80.04450938723278 6.729434634286344)
28.267208221200136,POINT (80.0535568074887 6.729452227312511)
28.18921667562069,POINT (80.06260425182498 6.729469653019831)
28.105585514963526,POINT (80.0716517200115 6.729486911406146)
28.016242339806396,POINT (80.08069921181814 6.729504002469307)
