value,geometry
20.510496426715527,POINT (80.62359020268973 6.721177325122066)
20.38229683612754,POINT (80.63263853273179 6.72118419691603)
20.258825550060262,POINT (80.64168687212145 6.721190901521602)
20.14001320079419,POINT (80.65073522062848 6.721197438937949)
20.02578424927982,POINT (80.65978357802267 6.72120380916426)
19.916057703747093,POINT (80.66883194407376 6.721210012199742)
19.81074780498642,POINT (80.67788031855156 6.721216048043626)
19.70976467664479,POINT (80.68692870122582 6.721221916695164)
19.613014939406664,POINT (80.6959770918663 6.721227618153627)
19.520402288401403,POINT (80.7050254902428 6.721233152418306)
19.431828033598116,POINT (80.71407389612507 6.721238519488514)
19.34719160331566,POINT (80.72312230928289 6.721243719363587)
19.26639101129312,POINT (80.73217072948599 6.721248752042875)
19.18932328803632,POINT (80.74121915650417 6.721253617525758)
19.115884877382676,POINT (80.75026759010719 6.7212583158116255)
19.045971999412288,POINT (80.75931603006478 6.721262846899901)
18.97948098098209,POINT (80.76836447614676 6.721267210790018)
18.916308555274952,POINT (80.77741292812284 6.721271407481438)
18.856352131840453,POINT (80.78646138576282 6.721275436973635)
18.79951003866229,POINT (80.79550984883643 6.721279299266113)
18.745681737821894,POINT (80.80455831711345 6.721282994358392)
18.694768016341985,POINT (80.81360679036362 6.72128652225001)
32.829693585151006,POINT (79.74595953372224 6.728760213928995)
32.87114474956882,POINT (79.75500603025813 6.728783327127874)
32.91113726073083,POINT (79.764052558466 6.728806273090921)
32.94956168781989,POINT (79.7730991181159 6.728829051815291)
32.98630393248682,POINT (79.78214570897777 6.728851663298155)
33.02124517356631,POINT (79.79119233082166 6.7288741075367104)
33.05426182790851,POINT (79.80023898341754 6.728896384528167)
33.08522552955626,POINT (79.80928566653544 6.728918494269765)
33.11400312964756,POINT (79.81833237994532 6.728940436758759)
33.14045671956966,POINT (79.82737912341716 6.7289622119924255)
33.164443680030764,POINT (79.83642589672098 6.728983819968061)
33.18581675884479,POINT (79.84547269962673 6.729005260682986)
33.20442418034115,POINT (79.85451953190439 6.72902653413454)
33.220109789409314,POINT (79.86356639332394 6.72904764032008)
33.23271323326323,POINT (79.87261328365531 6.729068579236992)
33.24207018405871,POINT (79.88166020266851 6.7290893508826715)
33.248012605510525,POINT (79.89070715013348 6.729109955254543)
33.2503690666307,POINT (79.89975412582018 6.729130392350052)
33.2489651056382,POINT (79.90880112949857 6.729150662166659)
33.24362364696572,POINT (79.91784816093858 6.729170764701847)
33.234165474106454,POINT (79.92689521991015 6.729190699953125)
33.22040976079328,POINT (79.93594230618326 6.7292104679180165)
33.202174662680704,POINT (79.94498941952781 6.729230068594068)
33.17927797129768,POINT (79.95403655971377 6.729249501978848)
33.15153783155312,POINT (79.96308372651103 6.729268768069947)
33.118773523499556,POINT (79.97213091968953 6.729287866864967)
33.08080630839158,POINT (79.98117813901922 6.729306798361543)
33.03746033831161,POINT (79.99022538426999 6.729325562557325)
32.988563627776934,POINT (79.9992726552118 6.7293441594499805)
32.933949084790385,POINT (80.0083199516145 6.729362589037206)
